,State,Number_feature,Time_Step,number_layers,number_hiddinen_nodes,MAE,RMSE,R2_Score
130,Karnataka,3,15,1,1,0.2911258935928345,0.32984130309122073,-1.2166404486630116
131,Karnataka,3,15,1,5,0.19291260838508606,0.22104934104848398,0.0044486647765845655
132,Karnataka,3,15,1,8,0.19456186890602112,0.21355301063148582,0.07082703012189617
133,Karnataka,3,15,1,16,0.24254827201366425,0.26714827824094345,-0.4540854612722782
134,Karnataka,3,15,1,32,0.1560356616973877,0.16970827664816035,0.4131984363380984
135,Karnataka,4,5,1,1,0.22722074389457703,0.27888967267092424,-0.32727649959170035
136,Karnataka,4,5,1,5,0.15040618181228638,0.1910173396558195,0.3773526592694634
137,Karnataka,4,5,1,8,0.15961402654647827,0.19054282324480462,0.38044232018006685
138,Karnataka,4,5,1,16,0.07125984132289886,0.08234350910640131,0.8842941574699139
139,Karnataka,4,5,1,32,0.0764264240860939,0.0887616704853284,0.8655541312913534
140,Karnataka,4,7,1,1,0.2579544186592102,0.29644143920732574,-0.5408977553785341
141,Karnataka,4,7,1,5,0.15391738712787628,0.1690372481499333,0.4989733633862966
142,Karnataka,4,7,1,8,0.18064409494400024,0.2044560397752642,0.2670137119447007
143,Karnataka,4,7,1,16,0.14400114119052887,0.1610182499382393,0.5453824541047427
144,Karnataka,4,7,1,32,0.07975687831640244,0.09045393167703714,0.8565333812285599
145,Karnataka,4,15,1,1,0.3792797327041626,0.4482634130035929,-3.0940367430992897
146,Karnataka,4,15,1,5,0.2170100212097168,0.23475142291585369,-0.122798112493542
147,Karnataka,4,15,1,8,0.14545634388923645,0.16439025361209772,0.4493985627663476
148,Karnataka,4,15,1,16,0.19284044206142426,0.2152396975099756,0.05609144630549101
149,Karnataka,4,15,1,32,0.10029144585132599,0.11264902069847745,0.7414526669601873
150,Karnataka,5,5,1,1,0.08469010889530182,0.09254145479471433,0.853859960965737
151,Karnataka,5,5,1,5,0.18636853992938995,0.22941485786267637,0.10186915252928397
152,Karnataka,5,5,1,8,0.1999930441379547,0.2180340494766492,0.18876774142584496
153,Karnataka,5,5,1,16,0.10874707996845245,0.1308321212742277,0.7079041813054561
154,Karnataka,5,5,1,32,0.0852503553032875,0.09631440484937631,0.8417006911068633
155,Karnataka,5,7,1,1,0.27058669924736023,0.30085663036678445,-0.587139786046853
156,Karnataka,5,7,1,5,0.113542340695858,0.1410837967636964,0.6509800358708242
157,Karnataka,5,7,1,8,0.18497727811336517,0.22940727448582193,0.07719405886229314
158,Karnataka,5,7,1,16,0.22587089240550995,0.25862650534171905,-0.17284886902728536
159,Karnataka,5,7,1,32,0.07995820045471191,0.08956465702028268,0.8593404359774555
160,Karnataka,5,15,1,1,0.29953235387802124,0.34214287819664624,-1.3850647271748517
161,Karnataka,5,15,1,5,0.22194552421569824,0.25087363362664866,-0.2823164557508058
162,Karnataka,5,15,1,8,0.23311671614646912,0.2588427649864605,-0.36507725309698147
163,Karnataka,5,15,1,16,0.16762569546699524,0.1833245860978826,0.3152586120272304
164,Karnataka,5,15,1,32,0.12853427231311798,0.14119648707782553,0.5938064886283629
165,Karnataka,6,5,1,1,0.2528550624847412,0.2957470950615197,-0.4925797457518095
166,Karnataka,6,5,1,5,0.25509345531463623,0.2967098178091593,-0.5023127147813515
167,Karnataka,6,5,1,8,0.15506486594676971,0.18505697325145434,0.41560373430352815
168,Karnataka,6,5,1,16,0.16277892887592316,0.17957527346310723,0.4497125293987366
169,Karnataka,6,5,1,32,0.0941593274474144,0.11315255418329177,0.7815131781159034
170,Karnataka,6,7,1,1,0.1112024113535881,0.13074370866294627,0.7002649131780072
171,Karnataka,6,7,1,5,0.14092685282230377,0.16698678325809366,0.5110547752317565
172,Karnataka,6,7,1,8,0.20578235387802124,0.23191133894308186,0.05693865084520311
173,Karnataka,6,7,1,16,0.12851662933826447,0.15260713379636776,0.5916376521268848
