,State,Number_feature,Time_Step,number_layers,kernel_size,MAE,RMSE,R2_Score
750,Uttar-Pradesh,4,15,3,3,0.2047407627105713,0.21479753517387415,-0.3359117977563495
751,Uttar-Pradesh,4,15,3,4,0.1435391902923584,0.15184944606993364,0.33235500221005077
752,Uttar-Pradesh,4,15,4,1,0.33437860012054443,0.3508310337889841,-2.5638156453555907
753,Uttar-Pradesh,4,15,4,2,0.3040033280849457,0.32234151697980207,-2.0085117874755616
754,Uttar-Pradesh,4,15,4,3,0.29113003611564636,0.30347891282364525,-1.6667130867858244
755,Uttar-Pradesh,4,15,4,4,0.23214717209339142,0.24519971392954773,-0.7408410354269168
756,Uttar-Pradesh,4,30,2,1,0.30984267592430115,0.32644746752980847,-12.613201576092761
757,Uttar-Pradesh,4,30,2,2,0.31140410900115967,0.3386167430772235,-13.647062797347731
758,Uttar-Pradesh,4,30,2,3,0.20823456346988678,0.2179798721565901,-5.069688666544404
759,Uttar-Pradesh,4,30,2,4,0.14900420606136322,0.15524157911036218,-2.0785754765138797
760,Uttar-Pradesh,4,30,3,1,0.29684627056121826,0.32005705766198084,-12.085443934332455
761,Uttar-Pradesh,4,30,3,2,0.2526722252368927,0.2708272184390778,-8.369539683049723
762,Uttar-Pradesh,4,30,3,3,0.2742025852203369,0.2851877587037394,-9.389518924874539
763,Uttar-Pradesh,4,30,3,4,0.23695127665996552,0.24388434882993285,-6.598039367235969
764,Uttar-Pradesh,4,30,4,1,0.2451905757188797,0.26879192624079323,-8.229245051772589
765,Uttar-Pradesh,4,30,4,2,0.24012358486652374,0.2552563790748789,-7.3231335952550936
766,Uttar-Pradesh,4,30,4,3,0.25494176149368286,0.2700474398712517,-8.31566295230756
767,Uttar-Pradesh,4,30,4,4,0.221985325217247,0.23144771075716347,-5.842888817683571
768,Uttar-Pradesh,5,5,2,1,0.260517418384552,0.27203847749542615,-0.3741387700676668
769,Uttar-Pradesh,5,5,2,2,0.13509708642959595,0.15186482734912635,0.5717629273947205
770,Uttar-Pradesh,5,5,2,3,0.1555446982383728,0.16962859725265161,0.4657210488781215
771,Uttar-Pradesh,5,5,2,4,0.17293062806129456,0.18813241164603275,0.3428006075651391
772,Uttar-Pradesh,5,5,3,1,0.2613726258277893,0.2801715918327791,-0.4575319580321868
773,Uttar-Pradesh,5,5,3,2,0.17501913011074066,0.1916014396208234,0.31834051093775284
774,Uttar-Pradesh,5,5,3,3,0.1104954406619072,0.1207422106769679,0.7293000786363417
775,Uttar-Pradesh,5,5,3,4,0.1819554716348648,0.19712720868162,0.2784556169879878
776,Uttar-Pradesh,5,5,4,1,0.2637195289134979,0.3055005717958946,-0.7329816728856935
777,Uttar-Pradesh,5,5,4,2,0.19439484179019928,0.21182460039187317,0.16685098828604317
778,Uttar-Pradesh,5,5,4,3,0.21136809885501862,0.22592343436972734,0.05225298697397884
779,Uttar-Pradesh,5,5,4,4,0.1387641876935959,0.15255968367216932,0.567835135194952
780,Uttar-Pradesh,5,7,2,1,0.17211565375328064,0.18586490881026804,0.3159843546042794
781,Uttar-Pradesh,5,7,2,2,0.11667328327894211,0.1386011574646102,0.619631106850691
782,Uttar-Pradesh,5,7,2,3,0.1825169175863266,0.1963254980176416,0.23682412483726012
783,Uttar-Pradesh,5,7,2,4,0.13837724924087524,0.15338066759729113,0.5341860107221966
784,Uttar-Pradesh,5,7,3,1,0.17148950695991516,0.19249317469820382,0.266328025454017
785,Uttar-Pradesh,5,7,3,2,0.16088058054447174,0.17308441469645686,0.4068191442339757
786,Uttar-Pradesh,5,7,3,3,0.14790192246437073,0.160547430032852,0.4896384674027151
787,Uttar-Pradesh,5,7,3,4,0.17785274982452393,0.19337749396308257,0.2595715387281895
788,Uttar-Pradesh,5,7,4,1,0.283182829618454,0.30689521717127677,-0.8648824626015958
789,Uttar-Pradesh,5,7,4,2,0.24236907064914703,0.2584159752854865,-0.32223900278246487
790,Uttar-Pradesh,5,7,4,3,0.3044337034225464,0.32394728728635086,-1.0778772480255765
791,Uttar-Pradesh,5,7,4,4,0.2000005692243576,0.21331542618077617,0.0990186582053697
792,Uttar-Pradesh,5,15,2,1,0.31427523493766785,0.33621380776046295,-2.2730326245160715
793,Uttar-Pradesh,5,15,2,2,0.31792759895324707,0.33729933672064205,-2.294201210861357
794,Uttar-Pradesh,5,15,2,3,0.2370452880859375,0.2583185200648505,-0.932103011343292
795,Uttar-Pradesh,5,15,2,4,0.19501933455467224,0.2118505831099096,-0.29950662450564325
796,Uttar-Pradesh,5,15,3,1,0.27306798100471497,0.29065301565272345,-1.4460700704589247
797,Uttar-Pradesh,5,15,3,2,0.2971554398536682,0.3104908730736528,-1.791366845624609
798,Uttar-Pradesh,5,15,3,3,0.26491788029670715,0.2791379062702758,-1.2560922837343291
799,Uttar-Pradesh,5,15,3,4,0.15053848922252655,0.16146289654918058,0.24514300332885863
800,Uttar-Pradesh,5,15,4,1,0.2932591438293457,0.3100508320955806,-1.7834603757576741
801,Uttar-Pradesh,5,15,4,2,0.20935222506523132,0.22676378385187643,-0.4889035970649638
802,Uttar-Pradesh,5,15,4,3,0.28005144000053406,0.29290519024889106,-1.4841242686021108
803,Uttar-Pradesh,5,15,4,4,0.2538437843322754,0.27013688529371244,-1.1129389267714012
804,Uttar-Pradesh,5,30,2,1,0.27250993251800537,0.2864136993430041,-9.479034124605386
805,Uttar-Pradesh,5,30,2,2,0.39391741156578064,0.4128598796329028,-20.774042905247356
806,Uttar-Pradesh,5,30,2,3,0.27352598309516907,0.2928457001720996,-9.954971822267972
807,Uttar-Pradesh,5,30,2,4,0.25472331047058105,0.2651449100360115,-7.9804967061792595
808,Uttar-Pradesh,5,30,3,1,0.2755499482154846,0.3010784390154048,-10.579585385596191
809,Uttar-Pradesh,5,30,3,2,0.24186024069786072,0.2648075090216647,-7.957654095450183
810,Uttar-Pradesh,5,30,3,3,0.31645667552948,0.3308822160062943,-12.985579761629987
811,Uttar-Pradesh,5,30,3,4,0.24562321603298187,0.25565672267230843,-7.349261844614354
812,Uttar-Pradesh,5,30,4,1,0.1600632518529892,0.1817103118938198,-3.2178667933348066
813,Uttar-Pradesh,5,30,4,2,0.28226518630981445,0.3127728463190313,-11.496598165328134
814,Uttar-Pradesh,5,30,4,3,0.34892329573631287,0.36849040333507227,-16.345470464642894
815,Uttar-Pradesh,5,30,4,4,0.20789076387882233,0.21728815655297776,-5.031228658351552
816,Uttar-Pradesh,6,5,2,1,0.13843344151973724,0.1515147259227147,0.5737350481420249
817,Uttar-Pradesh,6,5,2,2,0.18236999213695526,0.19541896779231263,0.29090677234190276
818,Uttar-Pradesh,6,5,2,3,0.13286933302879333,0.15637743045098212,0.5459349790024827
819,Uttar-Pradesh,6,5,2,4,0.14349980652332306,0.16083704072215632,0.5196673939282163
820,Uttar-Pradesh,6,5,3,1,0.12273437529802322,0.16222951068399172,0.5113143000793565
821,Uttar-Pradesh,6,5,3,2,0.17972341179847717,0.1970935202960588,0.27870224842499347
822,Uttar-Pradesh,6,5,3,3,0.2144712507724762,0.23929567621312525,-0.06326032684491367
823,Uttar-Pradesh,6,5,3,4,0.19684605300426483,0.20689883586043017,0.20514849535866553
824,Uttar-Pradesh,6,5,4,1,0.17708414793014526,0.21873947526953405,0.11156784777648554
825,Uttar-Pradesh,6,5,4,2,0.22771380841732025,0.24466496428366036,-0.11151028888652892
826,Uttar-Pradesh,6,5,4,3,0.21601438522338867,0.24872641708015586,-0.1487188390999652
827,Uttar-Pradesh,6,5,4,4,0.20035403966903687,0.21614251747039148,0.13253828198988138
828,Uttar-Pradesh,6,7,2,1,0.24323277175426483,0.2621267895662472,-0.36048624785683936
829,Uttar-Pradesh,6,7,2,2,0.25107136368751526,0.27902086665029097,-0.541503620560903
830,Uttar-Pradesh,6,7,2,3,0.13849906623363495,0.16024963633574882,0.49152993547782664
831,Uttar-Pradesh,6,7,2,4,0.19291819632053375,0.20890426883029137,0.13589627576300078
832,Uttar-Pradesh,6,7,3,1,0.16596096754074097,0.18688555214028632,0.3084514918795136
833,Uttar-Pradesh,6,7,3,2,0.23730142414569855,0.25675034637947824,-0.3052488217749969
834,Uttar-Pradesh,6,7,3,3,0.20973078906536102,0.22151712515226762,0.028403867577792452
835,Uttar-Pradesh,6,7,3,4,0.1751658022403717,0.19635751583943079,0.23657516536168932
836,Uttar-Pradesh,6,7,4,1,0.15815803408622742,0.18928109056359943,0.29060895621168303
837,Uttar-Pradesh,6,7,4,2,0.25614428520202637,0.27551554829240477,-0.5030155196463604
838,Uttar-Pradesh,6,7,4,3,0.23877133429050446,0.2665622248989175,-0.4069170302422671
839,Uttar-Pradesh,6,7,4,4,0.15373891592025757,0.16995479001864555,0.42807637684299005
840,Uttar-Pradesh,6,15,2,1,0.1990305334329605,0.2606365118297337,-0.9669334962187452
841,Uttar-Pradesh,6,15,2,2,0.14249052107334137,0.19268298089738112,-0.07499365072286146
842,Uttar-Pradesh,6,15,2,3,0.15709464251995087,0.1754026043545503,0.1091773433825658
843,Uttar-Pradesh,6,15,2,4,0.13236893713474274,0.1474826809345006,0.37020204653697897
844,Uttar-Pradesh,6,15,3,1,0.23535992205142975,0.26465550374524816,-1.0280613494237554
845,Uttar-Pradesh,6,15,3,2,0.2626347541809082,0.29276237848630415,-1.4817025954306007
846,Uttar-Pradesh,6,15,3,3,0.22899307310581207,0.2508228439823543,-0.8216016333425307
847,Uttar-Pradesh,6,15,3,4,0.12003631144762039,0.1389859832855028,0.4406788118476278
848,Uttar-Pradesh,6,15,4,1,0.34457921981811523,0.38026789194382704,-3.1869571821106497
849,Uttar-Pradesh,6,15,4,2,0.23003292083740234,0.2576997105649744,-0.9228572805502342
850,Uttar-Pradesh,6,15,4,3,0.2137838453054428,0.22683171194275087,-0.4897957067371783
851,Uttar-Pradesh,6,15,4,4,0.1694580614566803,0.18739748178668456,-0.01682611294003178
852,Uttar-Pradesh,6,30,2,1,0.2566513419151306,0.2747343915596431,-8.641835126107702
853,Uttar-Pradesh,6,30,2,2,0.25670671463012695,0.2869419595907348,-9.517726404095434
854,Uttar-Pradesh,6,30,2,3,0.23672708868980408,0.2567582393650237,-7.421364034930265
855,Uttar-Pradesh,6,30,2,4,0.21097305417060852,0.22320037577067212,-5.363902192286341
856,Uttar-Pradesh,6,30,3,1,0.2850004732608795,0.31135657454514964,-11.383680378866838
857,Uttar-Pradesh,6,30,3,2,0.23009732365608215,0.2648028102953963,-7.957335802388652
858,Uttar-Pradesh,6,30,3,3,0.21945057809352875,0.23723684526378558,-6.189487828067923
859,Uttar-Pradesh,6,30,3,4,0.3341108560562134,0.365071020467419,-16.02505150367969
860,Uttar-Pradesh,6,30,4,1,0.2922506630420685,0.3187360465978659,-11.977649521546697
861,Uttar-Pradesh,6,30,4,2,0.3431447744369507,0.3816505821280061,-17.606535895696297
862,Uttar-Pradesh,6,30,4,3,0.2552712857723236,0.27676641791404605,-8.784990464712722
863,Uttar-Pradesh,6,30,4,4,0.17801252007484436,0.19450508117841872,-3.8327636107629806
864,Kerala,1,5,2,1,0.096376933157444,0.10347930252951917,0.7607724977323408
865,Kerala,1,5,2,2,0.07867087423801422,0.09477007250086641,0.7993466038965444
866,Kerala,1,5,2,3,0.1138460710644722,0.13267441892493062,0.6067411775349241
867,Kerala,1,5,2,4,0.07082299143075943,0.08436837126159888,0.8409757319946851
868,Kerala,1,5,3,1,0.08124875277280807,0.09554001473964432,0.7960730041674997
869,Kerala,1,5,3,2,0.08741266280412674,0.10535709776037443,0.7520114080882594
870,Kerala,1,5,3,3,0.10068453103303909,0.11793878850601958,0.6892454763491095
871,Kerala,1,5,3,4,0.07979991286993027,0.09807894778669982,0.7850904615274722
872,Kerala,1,5,4,1,0.13954247534275055,0.15425277031322757,0.4684182102991572
873,Kerala,1,5,4,2,0.1380055546760559,0.15696063565350551,0.44959091203141244
874,Kerala,1,5,4,3,0.10568596422672272,0.12484129874648181,0.6518064732208864
875,Kerala,1,5,4,4,0.06789524853229523,0.07900453727573896,0.8605533212955327
876,Kerala,1,7,2,1,0.028665665537118912,0.03224744986831207,0.9759854450314204
877,Kerala,1,7,2,2,0.09823612868785858,0.11475232290039197,0.6959067531347622
878,Kerala,1,7,2,3,0.06300435960292816,0.07285287065839978,0.8774319942666414
879,Kerala,1,7,2,4,0.08393808454275131,0.10058445142370392,0.7663609040778543
880,Kerala,1,7,3,1,0.045815855264663696,0.05297228121661671,0.9351990782693818
881,Kerala,1,7,3,2,0.07403687387704849,0.08746520504372782,0.8233333858334398
882,Kerala,1,7,3,3,0.0741923600435257,0.08906035859896556,0.8168306901491986
883,Kerala,1,7,3,4,0.07179459929466248,0.0866929816073374,0.8264391784979586
884,Kerala,1,7,4,1,0.05664748698472977,0.06732054265706629,0.8953404205956983
885,Kerala,1,7,4,2,0.07206747680902481,0.08780147746759179,0.8219723268404961
886,Kerala,1,7,4,3,0.14158102869987488,0.16115427163311324,0.4002538320600363
887,Kerala,1,7,4,4,0.1272733062505722,0.14792254493902565,0.49469618146831484
888,Kerala,1,15,2,1,0.10587353259325027,0.11258547966022033,0.6476198648302413
889,Kerala,1,15,2,2,0.08073690533638,0.0905551886095023,0.7720323265651161
890,Kerala,1,15,2,3,0.12368205934762955,0.1300362705791572,0.5299157845636513
891,Kerala,1,15,2,4,0.1105070486664772,0.12331068052074814,0.5772847391354692
892,Kerala,1,15,3,1,0.15313711762428284,0.1625906395758543,0.2650840127755172
893,Kerala,1,15,3,2,0.06727073341608047,0.07378900806128139,0.8486334280128162
894,Kerala,1,15,3,3,0.15054453909397125,0.1631284475601663,0.2602140954200114
895,Kerala,1,15,3,4,0.12439630180597305,0.13854271958842554,0.4664021475740249
896,Kerala,1,15,4,1,0.1162484660744667,0.12807527658874593,0.5439870457546534
897,Kerala,1,15,4,2,0.047016121447086334,0.05607297927857792,0.912591461542184
898,Kerala,1,15,4,3,0.17573221027851105,0.19313225749493004,-0.036946219795119584
899,Kerala,1,15,4,4,0.1198403537273407,0.13252090953765144,0.5117800894925647
900,Kerala,1,30,2,1,0.09229215234518051,0.09431637606577846,0.5139384469981252
901,Kerala,1,30,2,2,0.12486179918050766,0.1272915876659371,0.11464698208975255
902,Kerala,1,30,2,3,0.10249912738800049,0.10452962365189629,0.40297048674536495
903,Kerala,1,30,2,4,0.11010369658470154,0.11351884392350792,0.29586976947416843
904,Kerala,1,30,3,1,0.0850340723991394,0.08865200441862399,0.5705682209985657
905,Kerala,1,30,3,2,0.009028645232319832,0.010689118003593073,0.9937568931268971
906,Kerala,1,30,3,3,0.04968905821442604,0.0538334662662283,0.8416486795730127
907,Kerala,1,30,3,4,0.12216971814632416,0.12900670068040324,0.0906279974946832
908,Kerala,1,30,4,1,0.14324542880058289,0.14744186277997245,-0.18784198483534187
909,Kerala,1,30,4,2,0.031013865023851395,0.03836267142495256,0.9195854312281195
910,Kerala,1,30,4,3,0.14725962281227112,0.153159719540336,-0.2817583502192358
911,Kerala,1,30,4,4,0.08319848775863647,0.09099599806728766,0.5475593325661428
912,Kerala,2,5,2,1,0.15352335572242737,0.16499012441594776,0.3918370182184916
913,Kerala,2,5,2,2,0.12862564623355865,0.13654292926615877,0.5834735877204742
914,Kerala,2,5,2,3,0.12361033260822296,0.14150110166941388,0.5526743993783827
915,Kerala,2,5,2,4,0.08746667206287384,0.10202131347846419,0.7674662847521978
916,Kerala,2,5,3,1,0.11139024049043655,0.12077192641885484,0.6741361882497304
917,Kerala,2,5,3,2,0.07696647942066193,0.09681047878932157,0.7906134086362568
918,Kerala,2,5,3,3,0.1306469887495041,0.15333097870286913,0.4747526307321541
919,Kerala,2,5,3,4,0.10525067150592804,0.12501536215320785,0.6508348754231938
920,Kerala,2,5,4,1,0.10328759998083115,0.11928270029670916,0.6821230633380613
921,Kerala,2,5,4,2,0.13067367672920227,0.15495133730107258,0.4635926108629346
922,Kerala,2,5,4,3,0.10499468445777893,0.12013857348726224,0.6775450625563051
923,Kerala,2,5,4,4,0.11668248474597931,0.13617469986017078,0.5857171529953638
924,Kerala,2,7,2,1,0.07208781689405441,0.08169403758754633,0.8458780269450071
925,Kerala,2,7,2,2,0.03497594967484474,0.045183601048942944,0.9528539268292484
926,Kerala,2,7,2,3,0.07900425046682358,0.0893321397688886,0.815711034865289
927,Kerala,2,7,2,4,0.06595544517040253,0.0785663150497967,0.857453469069946
928,Kerala,2,7,3,1,0.030176114290952682,0.0360832551100445,0.9699326442378267
929,Kerala,2,7,3,2,0.15357846021652222,0.1703033987290777,0.3302226662029192
930,Kerala,2,7,3,3,0.07593904435634613,0.0908578210715848,0.8093624487054857
931,Kerala,2,7,3,4,0.1450769603252411,0.16836481749373902,0.3453842559232546
932,Kerala,2,7,4,1,0.08884862810373306,0.10600045189052652,0.7405227793573523
933,Kerala,2,7,4,2,0.07188370823860168,0.08293418985256533,0.841163256397043
934,Kerala,2,7,4,3,0.13375569880008698,0.15434347125150075,0.44987633329117516
935,Kerala,2,7,4,4,0.08222008496522903,0.09831686215414537,0.7767765394277476
936,Kerala,2,15,2,1,0.16280947625637054,0.174006295778115,0.15826268225475992
937,Kerala,2,15,2,2,0.08349297195672989,0.09383847115271884,0.7552016996122333
938,Kerala,2,15,2,3,0.0837525725364685,0.09121786801884432,0.7686835616153802
939,Kerala,2,15,2,4,0.07835083454847336,0.08684199538574015,0.7903445397668454
940,Kerala,2,15,3,1,0.06373664736747742,0.07236184982346087,0.8544319886291877
941,Kerala,2,15,3,2,0.0736059695482254,0.08629238480595747,0.7929898712303862
942,Kerala,2,15,3,3,0.09927594661712646,0.10804057978001107,0.6754957293758457
943,Kerala,2,15,3,4,0.12796643376350403,0.14357836521571538,0.42690766834886273
944,Kerala,2,15,4,1,0.14092645049095154,0.15336537154605598,0.34611517573290185
945,Kerala,2,15,4,2,0.07559238374233246,0.08458684634101558,0.801091963955199
946,Kerala,2,15,4,3,0.13031664490699768,0.14558328041167773,0.4107906447919082
947,Kerala,2,15,4,4,0.12734273076057434,0.14247933976247065,0.43564754872579037
948,Kerala,2,30,2,1,0.10320650041103363,0.10531678554689738,0.39394468918849856
949,Kerala,2,30,2,2,0.05718317627906799,0.06241958630678513,0.787108254851417
950,Kerala,2,30,2,3,0.12991373240947723,0.13494013806839142,0.0050543637806735875
951,Kerala,2,30,2,4,0.11676394939422607,0.1245977067417184,0.15172401860615992
952,Kerala,2,30,3,1,0.02832772582769394,0.030057490689844858,0.9506346174102129
953,Kerala,2,30,3,2,0.06866167485713959,0.07759248325014455,0.6710299604664351
954,Kerala,2,30,3,3,0.11743928492069244,0.1294782835341289,0.0839674824614649
955,Kerala,2,30,3,4,0.07371973991394043,0.08364843113112629,0.617675038412463
956,Kerala,2,30,4,1,0.02124909684062004,0.02620179348697699,0.962487234811428
957,Kerala,2,30,4,2,0.10597312450408936,0.11584512853200973,0.2667153482611435
958,Kerala,2,30,4,3,0.11974402517080307,0.1300702141312266,0.0755727133227394
959,Kerala,2,30,4,4,0.0927925854921341,0.10165557814375185,0.4353498710590037
960,Kerala,3,5,2,1,0.17676572501659393,0.18684658797795317,0.22003624366885488
961,Kerala,3,5,2,2,0.09178365021944046,0.10310424176725524,0.7625035227877577
962,Kerala,3,5,2,3,0.09066914767026901,0.10955940607090557,0.7318341453767234
963,Kerala,3,5,2,4,0.060101594775915146,0.07529130914048981,0.8733533095735037
964,Kerala,3,5,3,1,0.055691998451948166,0.06553659672224692,0.9040440616329135
965,Kerala,3,5,3,2,0.09384088963270187,0.10278523730804445,0.7639708544218335
966,Kerala,3,5,3,3,0.0800619050860405,0.09770744412372731,0.7867154441769102
967,Kerala,3,5,3,4,0.07571978121995926,0.08766539377657219,0.8283039017696988
968,Kerala,3,5,4,1,0.07833404093980789,0.09025523039674656,0.8180094426223173
969,Kerala,3,5,4,2,0.1593557894229889,0.1752052140600822,0.31419890175933574
970,Kerala,3,5,4,3,0.09611789882183075,0.11438342468575222,0.7076990103637688
971,Kerala,3,5,4,4,0.12063820660114288,0.1407682695660139,0.5572957878056837
972,Kerala,3,7,2,1,0.05913044512271881,0.06726124411947791,0.8955247058713589
973,Kerala,3,7,2,2,0.06805889308452606,0.08031222098020037,0.8510477405541531
974,Kerala,3,7,2,3,0.10541920363903046,0.12275023504213334,0.652040669931985
975,Kerala,3,7,2,4,0.09385155141353607,0.11427762194025724,0.6984174125854995
976,Kerala,3,7,3,1,0.09860070794820786,0.11135186394016555,0.7136621211308611
977,Kerala,3,7,3,2,0.061301909387111664,0.07456862337828103,0.8715908206670973
978,Kerala,3,7,3,3,0.07392963021993637,0.08711344106447512,0.8247515634502384
979,Kerala,3,7,3,4,0.10364579409360886,0.11901359743407217,0.6729026743997706
980,Kerala,3,7,4,1,0.16011613607406616,0.17421705155335881,0.29908543303453516
981,Kerala,3,7,4,2,0.058469075709581375,0.07560139160475948,0.8680092793467475
982,Kerala,3,7,4,3,0.10473504662513733,0.12955278759384323,0.6124057437685678
983,Kerala,3,7,4,4,0.08342478424310684,0.10148059311530994,0.7621792099196611
984,Kerala,3,15,2,1,0.28940778970718384,0.3040348423241656,-1.569764866190102
985,Kerala,3,15,2,2,0.09338761121034622,0.10639545165318352,0.6853029289732905
986,Kerala,3,15,2,3,0.061609722673892975,0.08627483958727113,0.7930740700994854
987,Kerala,3,15,2,4,0.0547734759747982,0.07364508124421157,0.849223332240693
988,Kerala,3,15,3,1,0.0869404599070549,0.09852138683945799,0.7301591668221468
989,Kerala,3,15,3,2,0.031680990010499954,0.04446992593944192,0.9450231989356032
990,Kerala,3,15,3,3,0.11433873325586319,0.13342483393390936,0.5050972212736571
991,Kerala,3,15,3,4,0.08283939212560654,0.09723215044178082,0.7371751674247838
992,Kerala,3,15,4,1,0.12975291907787323,0.14183052231251428,0.4407756737674293
993,Kerala,3,15,4,2,0.0755498930811882,0.09042470147906495,0.772688833033126
994,Kerala,3,15,4,3,0.12313154339790344,0.14492444090101161,0.4161115095086694
995,Kerala,3,15,4,4,0.10709457099437714,0.12072643977668561,0.5948168076669076
996,Kerala,3,30,2,1,0.027298443019390106,0.03392465677412765,0.9371148634939047
997,Kerala,3,30,2,2,0.04939796030521393,0.06939518774416178,0.7368667199738341
998,Kerala,3,30,2,3,0.048074230551719666,0.0706643170604686,0.7271541318637551
999,Kerala,3,30,2,4,0.05291087180376053,0.06699936372340072,0.7547221092212777
1000,Kerala,3,30,3,1,0.08925148844718933,0.10410659269736915,0.4077930605933805
1001,Kerala,3,30,3,2,0.07138420641422272,0.08489080801329184,0.6062338329793006
1002,Kerala,3,30,3,3,0.04736641049385071,0.06611956393255373,0.7611215337731636
1003,Kerala,3,30,3,4,0.10439323633909225,0.11422276570714182,0.287110222611643
1004,Kerala,3,30,4,1,0.042733266949653625,0.05443957875900052,0.8380628296729289
1005,Kerala,3,30,4,2,0.030837416648864746,0.03901950138544202,0.9168082118924121
1006,Kerala,3,30,4,3,0.0813589096069336,0.10570816840004951,0.3894318711048611
1007,Kerala,3,30,4,4,0.043188635259866714,0.055428180835401325,0.8321279846232755
1008,Kerala,4,5,2,1,0.0872858464717865,0.09600388698047631,0.7940879793704234
1009,Kerala,4,5,2,2,0.04802274703979492,0.0529877197602863,0.9372729974118603
1010,Kerala,4,5,2,3,0.04038066044449806,0.04623970023373394,0.9522323215433443
1011,Kerala,4,5,2,4,0.10314707458019257,0.11373251611621478,0.7110162435415787
1012,Kerala,4,5,3,1,0.06218241527676582,0.07523858385900103,0.8735306395509637
1013,Kerala,4,5,3,2,0.07255192846059799,0.08369135472708933,0.8435176763829908
1014,Kerala,4,5,3,3,0.09369029104709625,0.10875980182300125,0.7357342343089719
1015,Kerala,4,5,3,4,0.09846904873847961,0.1137184183784696,0.7110878980845909
1016,Kerala,4,5,4,1,0.04262307286262512,0.04742663609785503,0.9497485340186433
1017,Kerala,4,5,4,2,0.16362012922763824,0.18012152994812092,0.27517129932470186
1018,Kerala,4,5,4,3,0.06374482810497284,0.07518496380228212,0.8737108379342267
1019,Kerala,4,5,4,4,0.06560530513525009,0.0771192392795681,0.8671291797257412
1020,Kerala,4,7,2,1,0.07943511754274368,0.09222443414580699,0.8035844635540839
1021,Kerala,4,7,2,2,0.09871821850538254,0.10831268888320567,0.72907912366233
1022,Kerala,4,7,2,3,0.04338881000876427,0.0589274184334936,0.9198102896262833
1023,Kerala,4,7,2,4,0.03921164199709892,0.05193642844533284,0.9377086142233416
1024,Kerala,4,7,3,1,0.043024513870477676,0.05451695638114922,0.9313647736615214
1025,Kerala,4,7,3,2,0.061521902680397034,0.07143075461489133,0.8821704237431046
1026,Kerala,4,7,3,3,0.04011616110801697,0.0442261069642761,0.9548309186538061
1027,Kerala,4,7,3,4,0.053667809814214706,0.06603710922539519,0.8992929304044559
1028,Kerala,4,7,4,1,0.05525364354252815,0.07349718526941539,0.8752543855077981
1029,Kerala,4,7,4,2,0.08669843524694443,0.10124877010587473,0.7632645150898383
1030,Kerala,4,7,4,3,0.12403090298175812,0.13877464569567474,0.5552621831265732
1031,Kerala,4,7,4,4,0.07213418185710907,0.0861374928377063,0.82865624292883
1032,Kerala,4,15,2,1,0.11794068664312363,0.12290784383550737,0.580042018674368
1033,Kerala,4,15,2,2,0.08574134856462479,0.09467239404168695,0.7508313985507116
1034,Kerala,4,15,2,3,0.0712491050362587,0.08674930912565158,0.7907917933789115
1035,Kerala,4,15,2,4,0.051462288945913315,0.05667155958442324,0.910715312756046
1036,Kerala,4,15,3,1,0.05594548210501671,0.06802120349694712,0.8713720727024723
1037,Kerala,4,15,3,2,0.1716448962688446,0.17989805573233952,0.10029607528012119
1038,Kerala,4,15,3,3,0.20021842420101166,0.21003812213990136,-0.2264301477661561
1039,Kerala,4,15,3,4,0.14443537592887878,0.15622447520625887,0.32150789903556665
1040,Kerala,4,15,4,1,0.047234907746315,0.05305549197653622,0.9217458580479151
1041,Kerala,4,15,4,2,0.17687806487083435,0.18748408488440255,0.02281790644410664
1042,Kerala,4,15,4,3,0.15149393677711487,0.1607469330894807,0.28165681813389365
1043,Kerala,4,15,4,4,0.08730565756559372,0.09775129461467752,0.7343611002280998
1044,Kerala,4,30,2,1,0.04871319606900215,0.06068410626413862,0.798781946419995
1045,Kerala,4,30,2,2,0.11541202664375305,0.12116580019442756,0.19781017545998403
1046,Kerala,4,30,2,3,0.05854550749063492,0.07206843510692025,0.716203386161218
1047,Kerala,4,30,2,4,0.0920221284031868,0.10664173691557646,0.37859973262586133
1048,Kerala,4,30,3,1,0.19254806637763977,0.19769540557225992,-1.1355521482066506
1049,Kerala,4,30,3,2,0.03759324178099632,0.047764143597307726,0.8753417448933702
1050,Kerala,4,30,3,3,0.11740398406982422,0.12039719486319335,0.20795512403048133
1051,Kerala,4,30,3,4,0.08177795261144638,0.0855242535977408,0.6003354409489197
1052,Kerala,4,30,4,1,0.21863026916980743,0.22841186286949305,-1.8507187241557936
1053,Kerala,4,30,4,2,0.08745108544826508,0.09124754328392691,0.5450544469218419
1054,Kerala,4,30,4,3,0.1945645660161972,0.2048409225507332,-1.2927171739809702
1055,Kerala,4,30,4,4,0.1281062215566635,0.1329847369013745,0.0336806954240062
1056,Kerala,5,5,2,1,0.08481539785861969,0.1116536133954267,0.7214843293071502
1057,Kerala,5,5,2,2,0.0592132993042469,0.07042790254075444,0.8891862598215167
1058,Kerala,5,5,2,3,0.12998078763484955,0.15842425233618768,0.4392782085223028
1059,Kerala,5,5,2,4,0.14812102913856506,0.17509408788667152,0.3150685950865695
1060,Kerala,5,5,3,1,0.10632525384426117,0.13054682285894498,0.6192528315521806
1061,Kerala,5,5,3,2,0.10199563205242157,0.13251989051134835,0.6076567344869408
1062,Kerala,5,5,3,3,0.08227010071277618,0.10829242901116641,0.7380006087302329
1063,Kerala,5,5,3,4,0.15849962830543518,0.1926802064800245,0.17057272708673932
